"","title","ark","is_quotidien"
"13593","Assistance française aux emprisonnés, internés et déportés civils, à leurs familles et aux familles de patriotes fusillés","cb34438809g",FALSE
"13594","Annuaire de l'Institut international de philosophie du droit et de sociologie juridique","cb34389651t",FALSE
"13595","Le Travail","cb32731925j",FALSE
"13596","Zprávy Zemského archivu Království ceského ","cb328951816",FALSE
"13597","Zeitschrift der Savigny Stiftung für Rechtsgeschichte","cb345197828",FALSE
"13598","Za narod","cb328942530",FALSE
"13599","Z (Paris. 1920) -- Z / directeur : Paul Dermée","cb34400928g",FALSE
"13600","Yidi<U+009A>er arbeter ","cb36141269z",FALSE
"13601","Y a bon ","cb32893923r",FALSE
"13602","Wydepfiff ","cb454086295",FALSE
"13603","Wolnosc ","cb40114271w",FALSE
"13604","Woëvre et sel ","cb32893713w",FALSE
"13605","Weekly Danish survey","cb328930803",FALSE
"13606","Vrije gedachten","cb328927636",FALSE
"13607","Vraie pension bourgeoise","cb32892711z",FALSE
"13608","Vox","cb32892470n",FALSE
"13609","Vos de Espan^a ","cb32892577b",FALSE
"13610","Voor God en den Koning","cb32892245w",FALSE
"13611","Volontés ","cb344236608",FALSE
"13612","Volontaire","cb328921192",FALSE
"13613","Volontà ","cb32892114b",FALSE
"13614","Voix du IXe ","cb328915684",FALSE
"13615","Voix de France ","cb32890771b",FALSE
"13616","Voce operaia ","cb328905248",FALSE
"13617","Vive la liberté","cb328903806",FALSE
"13618","Vive la France","cb328903779",FALSE
"13619","Visages et contes du cinéma ","cb32890266c",FALSE
"13620","Visages du monde ","cb328902651",FALSE
"13621","Ville de Bar le","cb32889859q",FALSE
"13622","Vient de paraître ","cb32889509b",FALSE
"13623","Verzet","cb328882512",FALSE
"13624","Vert vert ou l'Entr'acte ","cb32888153g",FALSE
"13625","Vers l'avenir","cb328880238",FALSE
"13626","Vem ","cb32887220j",FALSE
"13627","Variétés littéraires","cb32886942j",FALSE
"13628","Variétés littéraires","cb32886943w",FALSE
"13629","Variétés littéraires","cb32886945k",FALSE
"13630","Variétés historiques.","cb361373235",FALSE
"13631","Variedades","cb328869191",FALSE
"13632","Valmy ","cb43790164g",FALSE
"13633","Vaincre ","cb437901487",FALSE
"13634","Vaincre ","cb423331911",FALSE
"13635","Vaincre ","cb328866959",FALSE
"13636","Vaincre ","cb32886691x",FALSE
"13637","Vaincre","cb32886690k",FALSE
"13638","Vaincre","cb32886698b",FALSE
"13639","Vaincre","cb32886696n",FALSE
"13640","Vaincre","cb32886689c",FALSE
"13641","Vade mecum de l'officier d'administration de réserve et des candidats au grade de sous","cb328866285",FALSE
"13642","Unir","cb32884988c",FALSE
"13643","Union paysanne ","cb36141016t",FALSE
"13644","Union des femmes de l'Est","cb32883656p",FALSE
"13645","Union des cultivateurs du Vexin","cb32883560n",FALSE
"13646","Uhvat ","cb32882632f",FALSE
"13647","Tysiphone ","cb43783724d",FALSE
"13648","Trudy Sejsmologiceskogo instituta","cb32882052d",FALSE
"13649","Trouw","cb32881886p",FALSE
"13650","Trouw","cb32881888c",FALSE
"13651","Trouw","cb328818871",FALSE
"13652","Trilby ","cb427323497",FALSE
"13653","Tribune des inventeurs ","cb32881161d",FALSE
"13654","Treball","cb32880601p",FALSE
"13655","Travestis ","cb391322771",FALSE
"13656","Travaux des conseils d'hygiène publique et de salubrité du Département de la Somme","cb328804839",FALSE
"13657","Travaux des commissions d'hygiène du département de la Seine et des communes de Saint Cloud","cb32880481m",FALSE
"13658","Tranchman' echo ","cb32879583j",FALSE
"13659","Trait d'union pour l'unité et la libération","cb32879520n",FALSE
"13660","Tôv le","cb32878722n",FALSE
"13661","Tout théâtre office","cb32878671k",FALSE
"13662","Tous debout ","cb43789477m",FALSE
"13663","Tourny Noël","cb32878470p",FALSE
"13664","Toulouse Cycliste ","cb32878221x",FALSE
"13665","Toujours","cb32878163k",FALSE
"13666","Tontine Lafarge","cb328780263",FALSE
"13667","Titis et totos ","cb328777781",FALSE
"13668","Tisiphone ","cb45500008s",FALSE
"13669","Tiên hóa tap chí","cb328775089",FALSE
"13670","Thespis ","cb32877387w",FALSE
"13671","Thélème ","cb452694737",FALSE
"13672","The Tweentieth century","cb32882371h",FALSE
"13673","The Times weekly edition ","cb34454088v",FALSE
"13674","The Times ","cb450975781",FALSE
"13675","The Rice Institute pamphlet","cb328618670",FALSE
"13676","The Pondi Mail","cb328411200",FALSE
"13677","The Pilgrimage Magazine ","cb328398330",FALSE
"13678","The Paris medical record ","cb32832657r",FALSE
"13679","The Paris chronicle ","cb32832307c",FALSE
"13680","The North American review and miscellaneous journal","cb328243545",FALSE
"13681","The London news","cb328092222",FALSE
"13682","The London journal and weekly record of literature","cb32809202f",FALSE
"13683","The Exporter ","cb32772117s",FALSE
"13684","The Elegant ","cb327660445",FALSE
"13685","The Egyptian directory  ","cb32765588x",FALSE
"13686","The Dinan week","cb32757550h",FALSE
"13687","The Charm of Paris","cb327403057",FALSE
"13688","Testament du siècle ","cb328770423",FALSE
"13689","Terres d'Afrique","cb32876976n",FALSE
"13690","Tennis ","cb34426126f",FALSE
"13691","Temesvarer Zeitung","cb32876616z",FALSE
"13692","Telex","cb32876598v",FALSE
"13693","Tegekagir Hogabarjowt'ean Eeti Gowlei Hayoc' Hiwandanoc'i S","cb41233773f",FALSE
"13694","Tazminat ","cb32875884r",FALSE
"13695","Taca tac du moulin","cb32875604q",FALSE
"13696","Tablettes littéraires de l'Ain et du Jura","cb36137193s",FALSE
"13697","Tablettes héraldiques et mondaines du Triboulet","cb34429845c",FALSE
"13698","Tables et instruction propres à la détermination des longitudes en mer pour l'année","cb39139870z",FALSE
"13699","Tableaux économiques du Limousin ","cb343983033",FALSE
"13700","Tableau général du goût","cb328754134",FALSE
"13701","Tableau général du commerce de la Belgique avec les pays étrangers ","cb41362941x",FALSE
"13702","Tableau général des biens nationaux et particuliers","cb328754103",FALSE
"13703","Tableau des négocians et fabricans de la place de Paris récommandés aux étrangers","cb40149501c",FALSE
"13704","Tableau de Paris ","cb43838579g",FALSE
"13705","Tableau annuel de la littérature","cb452154210",FALSE
"13706","Szkola polska na emigracji ","cb32875262s",FALSE
"13707","Surréalisme ","cb32874286j",FALSE
"13708","Supplément spécial au Bulletin officiel du Comité ","cb32778139j",FALSE
"13709","Supplément à Ligne rouge ","cb41198414c",FALSE
"13710","Supplément à la Revue biblio iconographique","cb32873929d",FALSE
"13711","Südwestdeutsche Rundschau ","cb46605557w",FALSE
"13712","Süddeutscher Postillon","cb32873665f",FALSE
"13713","Studier i modern språkvetenskap","cb32873354z",FALSE
"13714","Studi italiani di filologia indo iranica","cb32873209v",FALSE
"13715","Stock album ","cb426931924",FALSE
"13716","Statistiques du commerce extérieur","cb343496274",FALSE
"13717","Statistiques ","cb32739453b",FALSE
"13718","Statistique médicale et démographique de la ville de Rouen","cb328727497",FALSE
"13719","Statistique générale de l'Algérie ","cb32783181b",FALSE
"13720","Statistique des grèves survenues en France pendant les années ","cb42592460x",FALSE
"13721","Statistique de la navigation par le canal de Suez ","cb32872706z",FALSE
"13722","Statistique de l'instruction primaire","cb45235842g",FALSE
"13723","Statistical abstract for the United Kingdom in each of the last fifteen years","cb344393080",FALSE
"13724","Statistica della emigrazione ","cb32872615n",FALSE
"13725","Sportives ","cb32872023m",FALSE
"13726","Sport rouge ","cb45690369v",FALSE
"13727","Spelunca ","cb32871724n",FALSE
"13728","Spartakus","cb32871550n",FALSE
"13729","Sovetskij patriot","cb32871442r",FALSE
"13730","Souvenir de la Bigorre ","cb32871345h",FALSE
"13731","Sous les marmites ","cb32871222k",FALSE
"13732","Solstice ","cb32870928b",FALSE
"13733","Solidaridad","cb328707968",FALSE
"13734","Soldats de France","cb36140909s",FALSE
"13735","Sol iustitiae","cb328707023",FALSE
"13736","Société d'études et d'action économiques pour la Bretagne et l'Ouest de la France","cb32869491p",FALSE
"13737","Société artistique de l'Hérault","cb32869244m",FALSE
"13738","Société archéologique de Béziers","cb32869228c",FALSE
"13739","Soborna Ukraïna","cb36139413m",FALSE
"13740","Sluzba","cb328687484",FALSE
"13741","Slaet op den Trommale","cb32868629k",FALSE
"13742","Sintesis","cb32868425n",FALSE
"13743","Signal ","cb32868211d",FALSE
"13744","Sermon républicain","cb32896467q",FALSE
"13745","Semaine médicale et d'économie domestique","cb32866950r",FALSE
"13746","Seine ","cb32866487q",FALSE
"13747","Séance du","cb32745239g",FALSE
"13748","Séance annuelle de la Société de Saint Thomas","cb32866168m",FALSE
"13749","Scoutisme ","cb328660988",FALSE
"13750","Sciences et voyages ","cb32865989j",FALSE
"13751","Sciences ","cb32865983g",FALSE
"13752","Science et civilisation ","cb32721937b",FALSE
"13753","Sauvetage de la famille française","cb32865118t",FALSE
"13754","Sauvegarde de l'art français ","cb328651013",FALSE
"13755","Sans tabac ","cb32864843q",FALSE
"13756","Sankt Barbara","cb32864776d",FALSE
"13757","Sancho Pança par Don Quichotte ","cb32864731f",FALSE
"13758","Sambre et Meuse ","cb43788871d",FALSE
"13759","Sambre et","cb328645745",FALSE
"13760","SAM ","cb32863645m",FALSE
"13761","Russie d'aujourd'hui ","cb437888257",FALSE
"13762","Russie d'aujourd'hui ","cb43788818z",FALSE
"13763","Russie d'aujourd'hui ","cb43788832h",FALSE
"13764","Russie d'aujourd'hui","cb32863477p",FALSE
"13765","Russie d'aujourd'hui","cb32863479c",FALSE
"13766","Ruscino ","cb32863452b",FALSE
"13767","Rus'","cb32863449f",FALSE
"13768","Rubrique féminine de Créteil Bonneuil","cb328632387",FALSE
"13769","Rouge et noir","cb32862971r",FALSE
"13770","Rouen exposition ","cb32862895g",FALSE
"13771","Rood","cb328627282",FALSE
"13772","Romans ","cb328626592",FALSE
"13773","România libera ","cb328630109",FALSE
"13774","Robu","cb32862393d",FALSE
"13775","Robotnik Rolny","cb328623895",FALSE
"13776","Riviera post ","cb328621528",FALSE
"13777","Rigolboche","cb32861953k",FALSE
"13778","Rhodia ","cb437887478",FALSE
"13779","Revue vitaliste ","cb32861719v",FALSE
"13780","Revue vétérinaire militaire ","cb32861710r",FALSE
"13781","Revue universitaire ","cb344376179",FALSE
"13782","Revue tunisienne","cb32861655f",FALSE
"13783","Revue trimestrielle de la Station viticole de Villefranche","cb32861632s",FALSE
"13784","Revue trimestrielle de La Maison du travailleur","cb32861628j",FALSE
"13785","Revue théologique ","cb32861586f",FALSE
"13786","Revue sud africaine ","cb32861518z",FALSE
"13787","Revue socialiste ","cb328614625",FALSE
"13788","Revue scientifique et technique de l'industrie cinématographique et des industries qui s'y rattachent ","cb32861422x",FALSE
"13789","Revue scientifique et morale du spiritisme","cb328614207",FALSE
"13790","Revue rétrospective ou Archives secrètes du dernier gouvernement ","cb32861343m",FALSE
"13791","Revue rémo ardennaise ","cb32861324b",FALSE
"13792","Revue pratique de l'enseignement des beaux arts ","cb328612211",FALSE
"13793","Revue pratique de droit industriel","cb328612153",FALSE
"13794","Revue pour les Français ","cb328611881",FALSE
"13795","Revue populaire ","cb32861165c",FALSE
"13796","Revue orientale","cb32861004w",FALSE
"13797","Revue néo scolastique ","cb344704694",FALSE
"13798","Revue militaire de l'A","cb32860746h",FALSE
"13799","Revue mensuelle d'économie politique ","cb32860591s",FALSE
"13800","Revue médicale homoeopathique","cb32860558z",FALSE
"13801","Revue médicale et pharmaceutique franco italienne","cb328605479",FALSE
"13802","Revue littéraire et artistique du Centre","cb32860428r",FALSE
"13803","Revue Lachaud ","cb32860364b",FALSE
"13804","Revue judiciaire du ressort de la Cour impériale de Limoges","cb40058201b",FALSE
"13805","Revue judiciaire de la Cour d'appel de Limoges et des tribunaux du ressort","cb32860323r",FALSE
"13806","Revue judiciaire","cb32860320q",FALSE
"13807","Revue israélite ","cb32860302s",FALSE
"13808","Revue internationale de l'esprit nouveau ","cb328602015",FALSE
"13809","Revue illustrée de l'Exposition universelle ","cb32860055j",FALSE
"13810","Revue horticole de l'Algérie ","cb45382243n",FALSE
"13811","Revue historique et littéraire de l'Ile Maurice","cb32860004n",FALSE
"13812","Revue historique du plateau de Rocroi","cb32859996k",FALSE
"13813","Revue historique des provinces du Nord et de l'Est ","cb328599926",FALSE
"13814","Revue historique de la Côte d'Argent","cb32859981j",FALSE
"13815","Revue Henri IV","cb32859959c",FALSE
"13816","Revue hebdomadaire ","cb41251320p",FALSE
"13817","Revue générale de pathologie de guerre ","cb32859831q",FALSE
"13818","Revue générale de l'hygiène en France ","cb328598113",FALSE
"13819","Revue générale de l'Exposition universelle de 1855","cb32859809j",FALSE
"13820","Revue générale de l'enseignement des sourds muets ","cb34434179r",FALSE
"13821","Revue France ","cb32859719k",FALSE
"13822","Revue française d'astrologie ","cb421284200",FALSE
"13823","Revue financière","cb32859558x",FALSE
"13824","Revue exotique","cb32859525z",FALSE
"13825","Revue étrangère et française de législation","cb37134200n",FALSE
"13826","Revue et prix courant mensuels des marchandises sur la place de Bordeaux ","cb327053017",FALSE
"13827","Revue et gazette musicale de Paris","cb32859505b",FALSE
"13828","Revue encyclopédique ","cb328594846",FALSE
"13829","Revue économique ","cb328594230",FALSE
"13830","Revue Duns Scot ","cb328594110",FALSE
"13831","Revue du syndicalisme français ","cb32859346c",FALSE
"13832","Revue du patronage des libérés et des institutions préventives ","cb32859266q",FALSE
"13833","Revue du monde nouveau ","cb328592254",FALSE
"13834","Revue du monde libre","cb32859217h",FALSE
"13835","Revue du Midi ","cb34432264h",FALSE
"13836","Revue du Magreb","cb32859166f",FALSE
"13837","Revue du Languedoc ","cb34441686w",FALSE
"13838","Revue du Centre ","cb32859017z",FALSE
"13839","Revue du Brésil","cb328590007",FALSE
"13840","Revue du Bourbonnais Brionnais","cb34430031h",FALSE
"13841","Revue du Bas Poitou","cb32858979r",FALSE
"13842","Revue des tableaux","cb44332854s",FALSE
"13843","Revue des tableaux","cb328588602",FALSE
"13844","Revue des sciences et des lettres ","cb328587974",FALSE
"13845","Revue des religions ","cb32858768j",FALSE
"13846","Revue des questions héraldiques","cb32858756j",FALSE
"13847","Revue des questions agricoles ","cb328587525",FALSE
"13848","Revue des quat' saisons ","cb32858750g",FALSE
"13849","Revue des poètes ","cb32858717n",FALSE
"13850","Revue des intérêts maritimes et du commerce extérieur","cb32858549q",FALSE
"13851","Revue des études indo européennes ","cb328584154",FALSE
"13852","Revue des éleveurs de chevaux de pur sang ","cb328583882",FALSE
